Código,Nombre,SubCategoría,Costo,Precio
7500810013182,BARCEL BIG MIX QUESO 75GR,BARCEL,$14.630,$16.000
7500810015117,BARCEL TAKIS BLUE HEAT 65GR,BARCEL,$12.213,$16.000
7500810002650,BARCEL FUEGO PAPAS FRITAS 42 G,BARCEL,$13.000,$13.000
7500810002612,PAPAS BARCEL ADOBO MEXICANO 432 G,BARCEL,$13.000,$13.000
7500810002681,PAPAS BARCEL SAL DE MESA 42 G,BARCEL,$13.000,$13.000
7500810004999,BARCEL CHIPS HABANERO 50GR,BARCEL,$14.280,$20.000
7500810005057,BARCEL POP KARAMELADAS 100GR,BARCEL,$11.580,$15.000
7500810000427,MINI TAKIS FUEGO 50 G,BARCEL,$10.000,$10.000
7500810013564,BARCEL POP QUESO CHEDDAR 45GR,BARCEL,$12.604,$15.000
7500810013205,BARCEL BIG MIX SABOR INGLESA LIMON 75GR,BARCEL,$13.700,$16.000
7500810013199,BARCEL BIG MIX FUEGO 75GR,BARCEL,$14.690,$16.000
7500810012284,BARCEL CHIPS PAPATINAS FUEGO 31GR,BARCEL,$12.604,$15.000
7500810005033,BIG MIX CLASICO 80 G,BARCEL,$15.000,$15.000
7500810005477,BARCEL GOLDEN NITS SALADOS 65GR,BARCEL,$10.076,$12.000
7500810005439,BARCEL GOLDEB NUTS ENCHILADOS 65GR,BARCEL,$10.076,$15.000
7500810008874,BARCEL HOT NUTS ORIGINAL 82GR,BARCEL,$12.200,$15.000
7500810005040,BARCEL KARAMELADAS POP 45GR,BARCEL,$7.400,$10.000
7500810003831,BARCEL RUNNERS FUEGO 62GR,BARCEL,$10.076,$15.000
7500810005071,BARCEL RUNNERS 95GR,BARCEL,$15.000,$15.000
7503018544595,WAPAS SALSA NEGRA 42GR,BARCEL,$10.000,$10.000
7503033555187,WATZ BARCEL FUEGO 120GR,BARCEL,$20.000,$20.000
7503034672708,DE LA FERIA PAPAS CON SAL 125GR,BARCEL,$20.000,$20.000
7503031361643,BIG MIX FUEGO 160 G,BARCEL,$20.000,$20.000
7503031361674,BIG MIX DE QUESO 150 G,BARCEL,$20.000,$20.000
757528035853,GOLDEN NUTS SAL 60GR,BARCEL,$10.000,$10.000
7503031287080,RUNNERS FUEGO 68GR,BARCEL,$10.000,$10.000
757528028985,CHIPS BARCEL JALAPEÑO 50GR,BARCEL,$17.000,$17.000
7503032991917,CHIPS BARCEL SAL 56 G,BARCEL,$15.000,$15.000
7503018544625,WAPAS FUEGO BARCEL 75GR,BARCEL,$15.000,$15.000
7503029771904,WAPAS FUEGO 42 G,BARCEL,$10.000,$10.000
7503030199186,TOSTACHOS FUEGO 77 G,BARCEL,$10.000,$10.000
7500810011508,BARCEL CHIPS FUEGO 46GR,BARCEL,$14.280,$17.000
7503028643509,GOLDEN ENCHILADOS NUTS 105 G,BARCEL,$15.000,$15.000
7503028643516,GOLDEN SALADOS NUTS 105 G,BARCEL,$15.000,$15.000
7503018544861,WATZ SABOR CHEESE SHOCK 55 G,BARCEL,$10.000,$10.000
7503034672050,BARCEL RUNNERS 62GR,BARCEL,$11.040,$12.000
7503029151720,TAKIS TA*KATRIN 68 G,BARCEL,$11.000,$11.000
7503031287554,POP KARAMELADAS BOLSA CHICA 20 G,BARCEL,$5.000,$5.000
757528022365,POP KARAMELADAS GRANDES 120G,BARCEL,$15.000,$15.000
757528035891,KIYAKIS CLASICO 75 G,BARCEL,$10.000,$10.000
757528035860,GOLDEN ENCHILADOS SABOR LIMON NUTS 60 G,BARCEL,$10.000,$10.000
757528040642,GOLDEN SURTIDO SELECTO NUTS,BARCEL,$10.000,$10.000
7500810008881,BARCEL HOT NUTS FUEGO 82GR,BARCEL,$11.328,$15.000
757528044152,GOLDEN SALADOS NUTS 65 G,BARCEL,$10.000,$10.000
7500810000502,BARCEL TAKIS  SALSA BRAVA,BARCEL,$15.000,$18.000
7503028965465,TAKIS VOLCANO 68 G,BARCEL,$11.000,$11.000
757528043841,CHIPS ADOBADAS NE 46GR,BARCEL,$10.110,$15.000
757528043872,CHIPS SAL 46GR NE,BARCEL,$10.110,$13.000
7503032991894,CHIPS FUEGO 56 G,BARCEL,$10.110,$15.000
7503032991900,CHIPS JALAPEÑO 56 G,BARCEL,$10.110,$15.000
757528036638,VALENTONES FUEGO 60GR,BARCEL,$7.780,$15.000
7500810005453,BIG MIX QUESO 80GR,BARCEL,$7.780,$15.000
757528039523,BIG MIX ORIGINAL 65GR,BARCEL,$7.780,$12.000
7500810005408,BIG MIX FUEGO 80GR,BARCEL,$7.780,$15.000
7503031361551,BIG MIX JALAPEÑO 65GR,BARCEL,$7.780,$13.000
757528044237,WAPAS QUESO 200GR,BARCEL,$24.890,$32.000
757528035877,HOT  NUTS ORIGINAL 75GR,BARCEL,$10.000,$15.000
757528035839,WAPAS BARCEL SALSA NEGRA 50GR,BARCEL,$8.000,$10.000
757528036287,WAPAS BARCEL QUESO LOCO 50GR,BARCEL,$17.000,$17.000
757528012670,BARCEL PALETA FUEGO TAKIS 24GR,BARCEL,$2.500,$3.500
757528032456,POP BARCEL CINEMANIA 35GR,BARCEL,$10.000,$12.000
757528032234,TAKIS BARCEL MINI ZOMBIE 35GR,BARCEL,$6.000,$7.000
757528027520,ARELOS BARCEL JALAPEÑO 25GR,BARCEL,$6.000,$8.000
757528027537,ARELOS BARCEL QUESO 25GR,BARCEL,$7.000,$8.000
757528033408,KI-MONO FRITOS Y ENCHILADOS 70GR,BARCEL,$8.000,$10.000
757528033392,KI-MONO FRITOS Y SALADOS 70GR,BARCEL,$8.000,$10.000
757528033415,KI-MONO JAPONES 70GR,BARCEL,$8.000,$10.000
757528033279,KIYAKIS JAPONES SALSA NEGRA 45GR,BARCEL,$6.000,$7.000
7503031361575,BIG MIX QUESO BARCEL 70GR,BARCEL,$0.000,$13.000
7500810005026,BARCEL CHIPOTLES 55GR,BARCEL,$12.600,$12.000
757528029036,CHIPS BARCEL A LA DIABLA 50GR,BARCEL,$0.000,$12.000
757528031794,RUNNERS XTREME BARCEL 58GR,BARCEL,$0.000,$6.000
7501000166923,BARCEL TAKIS SALSA BRAVA 62GR,BARCEL,$0.000,$22.000
7501030486077,SPIRRONES BARCEL 25GR,BARCEL,$10.000,$10.000
757528017286,CHURRITOS FUEGO BARCEL 50GR,BARCEL,$0.000,$6.000
757528002022,CHURRITOS BARCEL 50GR,BARCEL,$0.000,$7.000
7500810005019,CHIPS BARCEL SAL DE MAR 50GR,BARCEL,$0.000,$15.000
757528042608,CHIPS JALAPEÑO 50GR,BARCEL,$0.000,$13.000
7503028643745,CHIPS ADOBADAS BARCEL 50GR,BARCEL,$0.000,$15.000
7500810000489,BARCEL TAKIS HUAKAMOLES 68GR,BARCEL,$15.000,$18.000
7503034673767,BARCEL TAKIS FUEGO 68GR,BARCEL,$12.280,$18.000
7503032606835,BARCEL TOREADAS HABANERO 31GR,BARCEL,$10.920,$13.000
757528024833,TAKIS COBRA BARCEL 62GR,BARCEL,$0.000,$0.000
757528038502,TOSTACHOS QUESO JALAPEÑO 65GR,BARCEL,$12.000,$12.000
7500810000441,BARCEL TAKIS ORIGINAL 68GR,BARCEL,$14.000,$18.000
757528001889,BARCEL CHIPS FUEGO 170GR,BARCEL,$45.000,$50.000
7501000394883,TOREADAS HABANERO BARCEL 170GR,BARCEL,$0.000,$46.000
7501030482055,BARCEL VALENTONES 175GR,BARCEL,$23.330,$33.000
7503030199728,CHICHARRON DE CERDO BARCEL 30GR,BARCEL,$10.080,$12.000
7501000266203,BARCEL CHIPS SAL DE MAR 170GR,BARCEL,$42.000,$50.000
7501000266234,BARCEL CHIPS JALAPEÑO,BARCEL,$42.000,$50.000
7501030459736,KARAMELADAS POP BARCEL 120GR,BARCEL,$0.000,$15.000
7500810005491,CHIPS BARCEL FUEGO 50GR,BARCEL,$0.000,$17.000
757528039561,RUNNERS BARCEL 58GR,BARCEL,$6.220,$8.000
757528020859,BARCEL PAPATINAS FUEGO BARCEL 25GR,BARCEL,$0.000,$10.000
7501000140473,POP KARAMELADAS 50GR,BARCEL,$0.000,$10.000
757528031008,BIG MIX FUEGO 70GR,BARCEL,$0.000,$20.000
757528027544,ARELOS FUEGO BARCEL 25GR,BARCEL,$0.000,$8.000
757528031329,WATZ TORNADO BARCEL 35GR,BARCEL,$0.000,$23.000
757528025779,BIG MIX JALAPE,BARCEL,$0.000,$16.000
7503031361568,BIG MIX CLASICO 70GR,BARCEL,$0.000,$13.000
757528020552,POP FUEGO BARCEL 23GR,BARCEL,$0.000,$10.000
757528018481,GOLDEN NUTS ENCHILADOS 80GR,BARCEL,$0.000,$8.000
757528020897,GOLDEN NUTS PEPITAS 28GR,BARCEL,$0.000,$12.000
7503031361865,WATZ  BARCEL 55GR,BARCEL,$0.000,$10.000
757528017262,KIYAKIS CLASICO 80GR,BARCEL,$0.000,$10.000
7501000167456,GOLDEN NUTS ENCHILADOS 40GR,BARCEL,$0.000,$27.000
7503031287752,GOLDEN NUTS SURTIDO SELECTO 50 G,BARCEL,$0.000,$10.000
7501000167449,GOLDEN NUTS SALADOS 40GR,BARCEL,$0.000,$0.000
7503031287813,KIYAKIS CLASICO 68 G,BARCEL,$6.873,$12.000
757528020248,GOLDEN NUTS SALADOS 80GR,BARCEL,$0.000,$0.000
757528020231,BIG MIX PARTY 100GR,BARCEL,$0.000,$15.000
7501030459927,GOLDEN NUTS ENCHILADOS 100GR,BARCEL,$0.000,$33.000
7501000367481,BARCEL HOT NUTS ORIGINAL 50GR,BARCEL,$15.241,$20.000
7501000168200,GOLDEN NUTS PEPITAS 17GR,BARCEL,$0.000,$17.000
757528017705,HOT NUTS ORIGINAL 80GR,BARCEL,$0.000,$17.000
757528001742,HOT NUTS FUEGO 50GR,BARCEL,$9.200,$17.000
7501030459958,HOT NUTS ORIGINAL 100GR,BARCEL,$0.000,$17.000
7501030459934,GOLDEN NUTS JAPONES 100GR,BARCEL,$0.000,$17.000
7501030459941,GOLDEN NUTS SALADOS 100GR,BARCEL,$0.000,$7.000
7501030419464,PAPATINAS CHILIX BARCEL 25GR,BARCEL,$0.000,$10.000
850040427080,PRIME ICE POP 600ML,BEBIDAS ENERGETICAS,$0.000,$50.000
850003560977,PRIME STRAWBERRY WATERMELON 600ML,BEBIDAS ENERGETICAS,$0.000,$50.000
7506192510684,VIVE 100 ORIGINAL 400 ML,BEBIDAS ENERGETICAS,$0.000,$13.000
7501198355987,ROYAL CROWN COLA 600 ML,BEBIDAS ENERGETICAS,$11.084,$13.000
7501013106220,XOT ENERGY TROPICAL 470ML,BEBIDAS ENERGETICAS,$0.000,$22.000
7506192510745,VIVE 100 FUZION PUNCH 600ML,BEBIDAS ENERGETICAS,$0.000,$18.000
7506192510752,VIVE 100 CITRUS ENERGY 600ML,BEBIDAS ENERGETICAS,$0.000,$16.000
7506241204144,VOLT MAGNESIO FOCUS ENERGY 473ML,BEBIDAS ENERGETICAS,$0.000,$20.000
0815154026093,PREDATOR ENERGY GOLD STRIKE 400ML,BEBIDAS ENERGETICAS,$12.667,$15.000
7506192505451,VIVE100 ORIGINAL 600ML,BEBIDAS ENERGETICAS,$12.708,$18.000
070847894216,MONSTER ENERGY ULTRA GOLDEN PINEAPPLE 473ML,BEBIDAS ENERGETICAS,$31.000,$38.000
7501013106213,XOT ENERGY DARK COOL 473ML,BEBIDAS ENERGETICAS,$16.750,$22.000
7503037623721,VOLT GAMER 473 ML,BEBIDAS ENERGETICAS,$14.000,$20.000
7506192510301,VIVE 100 ULTRA 600 ML,BEBIDAS ENERGETICAS,$12.708,$18.000
7506192510295,VIVE 100 BLUEBERRY 600 ML,BEBIDAS ENERGETICAS,$12.708,$18.000
036731103536,GATORADE  LIMA-LIMON 350M ML,BEBIDAS ENERGETICAS,$11.250,$15.000
7501022014295,GATORADE FRAMBUESA 1 LT,BEBIDAS ENERGETICAS,$24.042,$32.000
7503037623790,ROMPE ENERGY FRUTAS TROPICALES 300ML,BEBIDAS ENERGETICAS,$0.000,$13.000
7503030524919,VOLT BLUE  PET 600 ML,BEBIDAS ENERGETICAS,$11.583,$18.000
7503037623813,ROMPE ENERGY DRINK SANDIA 300ML,BEBIDAS ENERGETICAS,$0.000,$16.000
7501022014288,GATORADE SIN AZUCAR MORAS 1 LT,BEBIDAS ENERGETICAS,$24.042,$32.000
7506192508711,VIVE 100 EXTREME 473ML,BEBIDAS ENERGETICAS,$11.999,$18.000
7506192508001,VIVE 100 BLUE ENERGY 500ML,BEBIDAS ENERGETICAS,$12.700,$18.000
815154025744,PREDATOR ENERGY PURPLE RAIN 473ML,BEBIDAS ENERGETICAS,$15.250,$18.000
7503037623752,GUAYASA ACAI CON CAFEINA ENERGY 473ML,BEBIDAS ENERGETICAS,$0.000,$20.000
7503037623745,MACA ENERGY CAFEINA 473ML,BEBIDAS ENERGETICAS,$15.333,$20.000
7503037623769,CAMU CAMU ENERGY 473ML,BEBIDAS ENERGETICAS,$0.000,$20.000
7506192508520,AMPER SPEED ENERGY 473ML,BEBIDAS ENERGETICAS,$13.910,$20.000
7506192508216,AMPER PREDATOR ENERGY 473ML,BEBIDAS ENERGETICAS,$0.000,$20.000
815154022156,PREDATOR ENERGY MEAN GREEN 473ML,BEBIDAS ENERGETICAS,$0.000,$20.000
815154025096,PREDATOR ENERGY RED APPLE 473ML,BEBIDAS ENERGETICAS,$15.250,$20.000
7506192509633,AMPER BLUEBERRY ENERGY 400ML,BEBIDAS ENERGETICAS,$7.042,$14.000
7503030524902,VOLT  PET YELLOW  600ML,BEBIDAS ENERGETICAS,$11.583,$16.000
7503027753605,VOLT DARK ENERGY 473ML,BEBIDAS ENERGETICAS,$14.175,$20.000
7506192507714,AMPER BLUEBERRY 473ML,BEBIDAS ENERGETICAS,$13.910,$20.000
0815154022705,PREDATOR GOLD STRIKE 473ML,BEBIDAS ENERGETICAS,$16.167,$20.000
7506192509084,AMPER BEAT ENERGY 473ML,BEBIDAS ENERGETICAS,$18.000,$20.000
036731321008,GATORADE NARANJA 1LT,BEBIDAS ENERGETICAS,$26.417,$32.000
7503027753636,VOLT SABOR GUARANA 400 ML,BEBIDAS ENERGETICAS,$14.000,$10.000
7503027753377,VOLT SABOR GUARANA 355 ML,BEBIDAS ENERGETICAS,$10.000,$10.000
7503027753667,VOLT BLUE ENERGY BOTELLA 400 ML,BEBIDAS ENERGETICAS,$10.000,$13.000
7506192506854,VIVE 100 CLASICO 300 ML,BEBIDAS ENERGETICAS,$10.200,$13.000
7503028412549,SOLAR POWER ENERGY 355 ML,BEBIDAS ENERGETICAS,$27.000,$27.000
036731326003,GATORADE PONCHE DE FRUTAS  1 LT,BEBIDAS ENERGETICAS,$26.416,$32.000
7503027753629,VOLT GUARANA 473 ML,BEBIDAS ENERGETICAS,$14.333,$20.000
7501035046252,BOOST ACTIVE ENEREGY 470 ML,BEBIDAS ENERGETICAS,$27.060,$36.000
7503027753650,VOLT MORAS 473 ML,BEBIDAS ENERGETICAS,$14.333,$20.000
036731322005,GATORADE LIMONADA 1 LT,BEBIDAS ENERGETICAS,$26.417,$32.000
036731324009,GATORADE UVA 1 LT,BEBIDAS ENERGETICAS,$26.416,$32.000
036731323002,GATORADE LIMA-LIMON 1 LT,BEBIDAS ENERGETICAS,$26.416,$32.000
036731504005,GATORADE UVA 500ML,BEBIDAS ENERGETICAS,$17.600,$25.000
036731106018,GATORADE NARANJA 600ML,BEBIDAS ENERGETICAS,$20.000,$25.000
036731106032,GATORADE LIMA-LIMON 600ML,BEBIDAS ENERGETICAS,$20.000,$25.000
7501035046177,BOOST ENERGY 470ML,BEBIDAS ENERGETICAS,$28.542,$36.000
7501035046375,BOOST ENERGY 235ML,BEBIDAS ENERGETICAS,$18.000,$22.000
078000815818,VENOM ENERGY 473ML,BEBIDAS ENERGETICAS,$30.750,$30.000
7501772801206,BINGO ENERGY DRINK BLUEBERRY 473ML,BEBIDAS ENERGETICAS,$12.000,$15.000
7501772801190,BINGO ENERGY DRINK MORA ROJA 473ML,BEBIDAS ENERGETICAS,$13.000,$15.000
7506192507349,AMPER PLAY HARD 473ML,BEBIDAS ENERGETICAS,$13.910,$20.000
7508304350416,BESTIA  BEB. ENERGETICA 500ML,BEBIDAS ENERGETICAS,$15.000,$15.000
036731136916,GATORADE MORAS  600ML,BEBIDAS ENERGETICAS,$20.000,$25.000
036731106063,GATORADE PONCHE DE FRUTAS 600ML,BEBIDAS ENERGETICAS,$20.000,$25.000
036731106025,GATORADE LIMONADA 600ML,BEBIDAS ENERGETICAS,$20.000,$25.000
036731103512,GATORADE FIERCE NARANJA 350ML,BEBIDAS ENERGETICAS,$11.250,$10.000
7501022009529,GATORADE FIERCE MORAS 350 ML,BEBIDAS ENERGETICAS,$11.250,$10.000
9002490100070,RED BULL 250ML,BEBIDAS ENERGETICAS,$35.628,$45.000
7501022012932,ROCKSTAR ENERGY 500ML,BEBIDAS ENERGETICAS,$0.000,$15.000
7501022009857,GATORADE  MORAS 1 LT,BEBIDAS ENERGETICAS,$26.416,$32.000
7506241202119,VOLT LATA 473ML GUARANA,BEBIDAS ENERGETICAS,$12.333,$20.000
7506192505833,VIVE 100 500ML MANZANA,BEBIDAS ENERGETICAS,$0.000,$12.000
7506192505918,VIVE 100 VERDE PET 500 ML,BEBIDAS ENERGETICAS,$10.500,$18.000
7500810035436,BIMBO HOTKIS 38 GR,BIMBO,$0.000,$8.000
7500810038796,BIMBO MANTECHOX HERSHEYS 80 GR,BIMBO,$9.990,$12.000
7500810024904,BIMBO NITO SORPRESA 62 GR,BIMBO,$13.830,$18.000
7500810039359,REBANADAS SABOR A CHOCOLATE 55G,BIMBO,$7.690,$10.000
7500810036518,BIMBO PAN MINIX ORIGINAL 12PZ,BIMBO,$0.000,$45.000
7705326091437,SANISSIMO ROSQUITAS HORNEADAS DE YUCA Y QUESO 20GR,BIMBO,$10.100,$15.000
7500810031551,SANISSIMO CLASICAS 400 G,BIMBO,$0.000,$26.000
7500810029251,LITTE BITES PARTY 69GR,BIMBO,$0.000,$15.000
7500810034132,BRAN FRUT TROPICAL 59GR,BIMBO,$0.000,$12.000
7500810033173,BIMBUÑUELOS CON CANELA CONT.99 G,BIMBO,$17.700,$22.000
7500810032985,BIMBO PAN BLANCO 300GR,BIMBO,$20.750,$25.000
7500810032978,BIMBO PAN INTEGRAL 300GR,BIMBO,$23.240,$28.000
7500810033296,PANQUE CHOX CHOCO AVELLANA 315 G,BIMBO,$31.400,$40.000
7500810022061,BIMBO PAN INTEGRAL 620GR,BIMBO,$41.500,$50.000
7500810032688,BIMBO MANTECHOX CHOCOLATE 80.6GR,BIMBO,$9.110,$12.000
7500810030080,SALSA CHILE MORITA 110 G,BIMBO,$0.000,$12.000
7500810030097,SALSA CHILE DE ARBOL 110 G,BIMBO,$0.000,$12.000
7501030421634,BIMBO DONUTS PZ 60GR,BIMBO,$0.000,$13.000
7500810029183,BIMBO PAN BLANCO 620GR,BIMBO,$39.010,$47.000
7500810020456,BIMBO CONCHA 60GR,BIMBO,$8.197,$10.000
7500810015346,BIMBO MINI PAN TOSTADO MANTEQUILLA 115GR,BIMBO,$20.750,$25.000
7501030480785,BIMBO TOTOPOS CHILAQUILES MILPA REAL 500GR,BIMBO,$41.000,$50.000
7500810028001,BIMBO BRAN FRUT GRANOS ENCESTRALES 60GR,BIMBO,$9.110,$12.000
7500810026281,BIMBO SANDWICH NITO 70GR,BIMBO,$12.000,$15.000
7500810020524,BIMBO DONITAS AZUCARADAS 52.5GR,BIMBO,$7.590,$10.000
7501000123094,BIMBO MANTECADAS VAINILLA 2 PZ 62.5GR,BIMBO,$7.590,$10.000
7500810020920,BIMBO DONITAS ESPOLVOREADAS 3P 52.5GR,BIMBO,$7.590,$10.000
7501030455363,BIMBO GALLETAS DE ARROZ Y QUINOA 12GR,BIMBO,$0.000,$8.000
7501000375417,BIMBO PAN MULTIGRANO 680GR,BIMBO,$60.800,$79.000
7500810026793,BIMBO NITO 3 CHOCOLATE 62GR,BIMBO,$0.000,$16.000
7500810020418,BIMBO QECHOXS 81GR,BIMBO,$8.410,$10.000
7500810026311,BIMBO BOCADIN PASTELITO 40GR,BIMBO,$6.556,$8.000
7503028965571,BIMBO TOTOPOS HORNEADOS 200GR,BIMBO,$28.000,$28.000
7501030419389,MANTECADAS CON NUEZ 123G,BIMBO,$20.000,$25.000
7500810016817,BIMBO CONCHAS CHOCOLATE 120GR,BIMBO,$16.405,$20.000
7500810022658,BIMBO PAN INTEGRAL 615GR,BIMBO,$41.500,$50.000
7500810025314,BIMBOCAO BIMBO AVELLANA 52GR,BIMBO,$8.197,$10.000
7500810022689,BIMBO PAN MOLIDO CLASICO 100GR,BIMBO,$0.000,$16.000
7500810024829,BERLINESA FRESA BIMBO 65GR,BIMBO,$13.122,$16.000
7501030431954,BIMBO TOSTADAS HORNEADAS SANISSIMO 120GR,BIMBO,$18.630,$23.000
7500810020906,SUPER CONCHA BIMBO VAINILLA 110GR,BIMBO,$12.300,$15.000
7501030421498,BIMBO SALSA TATEMADA CHILE DE ARBOL 240GR,BIMBO,$0.000,$20.000
7500810016787,BIMBO PAN TOSTADO BRIOCHE 210GR,BIMBO,$29.050,$36.000
7501030452553,BIMBO PAN ARTESANO HOGAZA BLANCA 567GR,BIMBO,$39.840,$48.000
7500810012451,PAN MOLIDO PARA PESCADOS Y MARISCOS 210G,BIMBO,$0.000,$29.000
7503032248301,BIMBO TOSTADA MILPA REAL MARISCOS 324GR,BIMBO,$0.000,$37.000
7500810024850,BIMBO TOSATADA MILPA REAL BOTANERO 180GR,BIMBO,$0.000,$25.000
7500810020579,HOTKIS NITO BIMBO 50 G,BIMBO,$8.197,$10.000
7500810008287,BIMBO FRUIT & GRAIN STRUDEL MANZANA 65GR,BIMBO,$9.839,$12.000
7503031361896,FUIT &GRANI CON SALVADO CON RELLENO SABOR FRESA 67G,BIMBO,$0.000,$15.000
7500810014752,BIMBO MANTECADAS MARMOL 187.5GR,BIMBO,$25.590,$30.000
7500810015803,BIMBO PANQUE PASAS 280GR,BIMBO,$30.370,$40.000
7500810015797,BIMBO PANQUE MARMOL 280GR,BIMBO,$30.370,$39.000
7500810015810,BIMBO PANQUE DE NUEZ 280GR,BIMBO,$30.370,$40.000
7501030421412,SALSA LA TATEMADA CHILE MORITRA 240 G,BIMBO,$18.000,$21.000
7501030418924,BIMBO SALSA TATEMADA VERDE 240GR,BIMBO,$18.000,$20.000
7500810003770,SALSA LA TATEMADA DEL HOGAR 240 G,BIMBO,$21.000,$21.000
7500810006412,DONUTS,BIMBO,$12.000,$12.000
7500810009062,BIMBO TOSTADITAS SANISSIMO HORNEADAS 160GR,BIMBO,$21.870,$26.000
7500810017128,MANTECADAS 31.25 G,BIMBO,$6.000,$6.000
7503030374019,BIMBO CROSSANTINES 32GR,BIMBO,$5.300,$7.000
7503034672760,PANQUE FRUTOS ROJOS CON ARANDANO 255 G,BIMBO,$33.000,$33.000
7503034673132,PAN MOLIDO CERO CERO 210GR,BIMBO,$26.000,$28.000
7501030462293,BIMBO PAN TOSTADO CERO CERO 250GR,BIMBO,$29.880,$31.000
7501030418412,BIMBO LECHE NITO 236ML,BIMBO,$10.660,$13.000
7503031361209,BIMBO CROSSAN TINES SABOR CHOCOLATE 96GR,BIMBO,$13.943,$16.000
7501030409854,BIMB0 NITO 2 PACK 124GR,BIMBO,$19.210,$25.000
7501030469827,BIMBO LITTE BITES 69GR,BIMBO,$12.390,$15.000
7503029151799,PAN BIMBO LINAZA 305 G,BIMBO,$24.000,$24.000
7503029151782,BIMBO CERO CHICO 305 G,BIMBO,$24.000,$24.000
7501000116447,BIMBO BRAN FRUT FRESA 58GR,BIMBO,$8.944,$12.000
7501000116430,BIMBO BRAN FRUT PIÑA 58GR,BIMBO,$9.839,$12.000
7501030486664,BIMBO TORTILLINAS TIA ROSA 561GR,BIMBO,$31.540,$38.000
7501030490272,BIMBO TORTILLINAS TIA ROSA 306GR,BIMBO,$20.750,$25.000
7503029151973,BOCADITOS ART. BIMBO 130GR,BIMBO,$12.000,$12.000
7501030426653,BIMBO BLANCO 567GR,BIMBO,$25.000,$25.000
7503032248073,BIMBO TOSTADA MILPA REAL ONDULADA 240GR,BIMBO,$20.000,$20.000
216523,BIMBOLLOS  15 PZ,BIMBO,$62.000,$62.000
7501000111534,MEDIAS NOCHES BIMBO 16 PZ 680 G,BIMBO,$55.610,$65.000
7501030474739,BIMBO TOSTADA MILPA REAL ONDULADA 360GR,BIMBO,$24.000,$25.000
7501030429494,DONUTS DONA DE CHOCOLATE 55 G,BIMBO,$8.000,$8.000
7503029151980,BIMBO BOCADITOS BRIOCHE 130GR,BIMBO,$12.000,$12.000
7503030199995,BIMBO ROLES CANELA 180GR,BIMBO,$18.980,$25.000
7501030454007,BRAN FRUT 2 BARRAS FRESA Y PIÑA 96 G,BIMBO,$12.000,$12.000
7501000132706,BIMBO CONCHAS VAINILLA 120GR,BIMBO,$15.190,$20.000
7501000111879,PAN MOLIDO SUELTO,BIMBO,$273.900,$60.000
7503030374002,BIMBO ROLES GLASEADOS 205GR,BIMBO,$18.980,$25.000
7501030418399,BIMBO DONITAS ESPOLVOREDAS 6PZ 140GR,BIMBO,$16.700,$22.000
01241024521,PAN BIMBO CHICO,BIMBO,$26.000,$29.000
7501030472698,BIMBO BIMBUÑUELOS 99GR,BIMBO,$16.700,$22.000
7501000112500,BIMBO DONAS DE 4PZ DE 105GR,BIMBO,$15.000,$17.000
7501030420859,BIMBO MANTECADAS CHISPAS DE CHOCOLATE 190GR,BIMBO,$22.680,$29.000
7501030429272,BIMBO PANQUESITOS CON CHISPAS CHOCOLATE 210GR,BIMBO,$18.040,$29.000
7501030420262,BIMBO DONERS 120GR,BIMBO,$18.900,$25.000
7501030429470,DONUTS BIMBO DALMATA 58GR,BIMBO,$8.000,$12.000
7501030457275,BIMBO NATURA FRUTOS ROJOS Y AVENA 43GR,BIMBO,$6.000,$8.000
7501030461913,BIMBO NATURA PRETZEL & CHOCOLATE 45GR,BIMBO,$8.000,$10.000
7501030454175,MINI TOSTADOS BIMBO MANTEQUILLA 120GR,BIMBO,$15.000,$17.000
7501030432708,CROCANTISSIMO QUESO JALAPEÑO 60GR,BIMBO,$8.000,$10.000
7501030432692,CROCANTISSIMO QUESO CON CHIPOTLE 60GR,BIMBO,$8.000,$10.000
7501030475514,BIMBO MANTECADAS NUEZ 184.5GR,BIMBO,$22.780,$29.000
7501030431763,WEIKIS BIMBO 160GR,BIMBO,$16.000,$20.000
7501030433828,BIMBO MULTIGRANO ALMENDRA 32GR,BIMBO,$6.000,$8.000
7501000309726,BIMBO ROLES CANELA CON PASAS 365GR,BIMBO,$31.890,$42.000
7501030480778,BIMBO TOTOPOS CHILAQUILES MILPA REAL 280GR,BIMBO,$26.240,$30.000
7501000157075,BIMBO TOSTADAS MILPA REAL ONDULADAS 360GR,BIMBO,$30.340,$37.000
7501000106936,BIMBO TOSTADAS MILPA REAL PLANAS 175GR,BIMBO,$21.320,$26.000
658480001958,BIMBO SALMAS SANISSIMO 90GR,BIMBO,$17.820,$22.000
658480001262,BIMBO TOSTADAS SANISSIMO 216GR,BIMBO,$29.160,$36.000
7501000111800,BIMBO PAN TOSTADO CLASICO 250GR,BIMBO,$27.390,$33.000
7501000112333,BIMBO PAN TOSTADO DOBLE FIBRA 250GR,BIMBO,$29.880,$36.000
7501030491668,BIMBO PAN TOSTADO INTEGRAL 250GR,BIMBO,$29.880,$36.000
7501030424345,BIMBO MULTIGRANO NUEZ 32GR,BIMBO,$9.839,$12.000
7501030468981,MULTIGRANO CHIA BIMBO 32GR,BIMBO,$0.000,$12.000
7501000339198,MULTIGRANO LINAZA BIMBO 32GR,BIMBO,$9.839,$12.000
